point_id,gas,temperature_K,pressure_MPa,pressure_basis,salt,salt_molality,salt_composition,m_Na,m_Cl,m_K,m_Ca,m_Mg,m_SO4,source_id,reference,method,flags,boundary_type,value_as_printed,unit_as_printed
CO2_gehriglentzfranck1986_co2_015,CO2,619,32.8,total,NaCl,1.09071,,1.090710,1.090710,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,4.00,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_016,CO2,594,31.7,total,NaCl,1.09071,,1.090710,1.090710,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,4.00,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_017,CO2,539,37,total,NaCl,1.09071,,1.090710,1.090710,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,4.00,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_018,CO2,485,60.3,total,NaCl,1.09071,,1.090710,1.090710,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,4.00,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_019,CO2,423,145.8,total,NaCl,1.09071,,1.090710,1.090710,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,4.00,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_020,CO2,456,93,total,NaCl,1.09071,,1.090710,1.090710,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,4.00,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_021,CO2,413,196.5,total,NaCl,1.09071,,1.090710,1.090710,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,4.00,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_022,CO2,408,218,total,NaCl,1.09071,,1.090710,1.090710,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,4.00,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_023,CO2,783,66.5,total,NaCl,1.09191,,1.091910,1.091910,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,5.14,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_024,CO2,733,56,total,NaCl,1.09191,,1.091910,1.091910,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,5.14,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_025,CO2,699,48.6,total,NaCl,1.09191,,1.091910,1.091910,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,5.14,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_026,CO2,647,42.2,total,NaCl,1.09191,,1.091910,1.091910,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,5.14,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_027,CO2,763,68.6,total,NaCl,1.09245,,1.092450,1.092450,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,6.74,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_028,CO2,657,47.3,total,NaCl,1.09245,,1.092450,1.092450,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,6.74,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_029,CO2,575,55,total,NaCl,1.09245,,1.092450,1.092450,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,6.74,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_030,CO2,540,77.5,total,NaCl,1.09245,,1.092450,1.092450,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,6.74,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_031,CO2,507,140,total,NaCl,1.09245,,1.092450,1.092450,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,6.74,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_032,CO2,489,201.5,total,NaCl,1.09245,,1.092450,1.092450,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,6.74,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_033,CO2,483,240.4,total,NaCl,1.09245,,1.092450,1.092450,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,6.74,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_034,CO2,476,271.7,total,NaCl,1.09245,,1.092450,1.092450,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,6.74,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_035,CO2,763,71.7,total,NaCl,1.09413,,1.094130,1.094130,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,8.95,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_036,CO2,718,63.1,total,NaCl,1.09413,,1.094130,1.094130,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,8.95,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_037,CO2,698,58,total,NaCl,1.09413,,1.094130,1.094130,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,8.95,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_038,CO2,666,52.2,total,NaCl,1.09413,,1.094130,1.094130,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,8.95,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_039,CO2,748,71,total,NaCl,1.09049,,1.090490,1.090490,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,9.69,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_040,CO2,690,58.3,total,NaCl,1.09049,,1.090490,1.090490,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,9.69,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_041,CO2,668,58.5,total,NaCl,1.09049,,1.090490,1.090490,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,9.69,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_042,CO2,573,88.7,total,NaCl,1.09049,,1.090490,1.090490,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,9.69,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_043,CO2,528,167,total,NaCl,1.09049,,1.090490,1.090490,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,9.69,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_044,CO2,520,230.7,total,NaCl,1.09049,,1.090490,1.090490,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,9.69,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_045,CO2,520,263.5,total,NaCl,1.09049,,1.090490,1.090490,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,9.69,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_046,CO2,707,79.3,total,NaCl,1.08945,,1.089450,1.089450,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,15.32,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_047,CO2,783,79.2,total,NaCl,1.0891,,1.089100,1.089100,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,21.01,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_048,CO2,733,81.2,total,NaCl,1.0891,,1.089100,1.089100,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,21.01,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_049,CO2,699,85,total,NaCl,1.0891,,1.089100,1.089100,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,21.01,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_050,CO2,677,94,total,NaCl,1.0891,,1.089100,1.089100,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,21.01,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_051,CO2,663,105.2,total,NaCl,1.0891,,1.089100,1.089100,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,21.01,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_052,CO2,638,137,total,NaCl,1.0891,,1.089100,1.089100,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,21.01,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_053,CO2,613,200.7,total,NaCl,1.0891,,1.089100,1.089100,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,21.01,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_054,CO2,733,62.5,total,NaCl,1.09197,,1.091970,1.091970,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,28.47,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_055,CO2,729,72.5,total,NaCl,1.09197,,1.091970,1.091970,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,28.47,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_056,CO2,723,78.7,total,NaCl,1.09197,,1.091970,1.091970,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,28.47,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_057,CO2,715,85.5,total,NaCl,1.09197,,1.091970,1.091970,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,28.47,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_058,CO2,706,98.5,total,NaCl,1.09197,,1.091970,1.091970,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,28.47,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_059,CO2,678,139.5,total,NaCl,1.09197,,1.091970,1.091970,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,28.47,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_060,CO2,673,143,total,NaCl,1.09197,,1.091970,1.091970,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,28.47,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_061,CO2,653,207.7,total,NaCl,1.09197,,1.091970,1.091970,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,28.47,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_062,CO2,705,47.3,total,NaCl,1.09501,,1.095010,1.095010,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,32.80,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_063,CO2,698,56,total,NaCl,1.09501,,1.095010,1.095010,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,32.80,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_064,CO2,698,70.5,total,NaCl,1.09501,,1.095010,1.095010,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,32.80,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_065,CO2,697,91,total,NaCl,1.09501,,1.095010,1.095010,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,32.80,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_066,CO2,693,116.1,total,NaCl,1.09501,,1.095010,1.095010,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,32.80,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_067,CO2,688,41.1,total,NaCl,1.0932,,1.093200,1.093200,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,35.28,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_068,CO2,673,77,total,NaCl,1.0932,,1.093200,1.093200,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,35.28,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_069,CO2,693,49.6,total,NaCl,1.09372,,1.093720,1.093720,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,35.31,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_070,CO2,689,61.5,total,NaCl,1.09372,,1.093720,1.093720,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,35.31,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_071,CO2,688,83.8,total,NaCl,1.09372,,1.093720,1.093720,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,35.31,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_072,CO2,678,185,total,NaCl,1.09372,,1.093720,1.093720,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,35.31,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_073,CO2,680,70,total,NaCl,1.09034,,1.090340,1.090340,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,37.19,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_074,CO2,678,75.5,total,NaCl,1.09034,,1.090340,1.090340,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,37.19,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_075,CO2,676,109.5,total,NaCl,1.09034,,1.090340,1.090340,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,37.19,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_076,CO2,673,180.9,total,NaCl,1.09034,,1.090340,1.090340,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,37.19,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_077,CO2,659,60,total,NaCl,1.0929,,1.092900,1.092900,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,48.21,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_078,CO2,658,78.5,total,NaCl,1.0929,,1.092900,1.092900,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,48.21,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_079,CO2,655,121.5,total,NaCl,1.0929,,1.092900,1.092900,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,48.21,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_080,CO2,652,152.5,total,NaCl,1.0929,,1.092900,1.092900,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,48.21,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_081,CO2,651,186,total,NaCl,1.0929,,1.092900,1.092900,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,48.21,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_082,CO2,649,232,total,NaCl,1.0929,,1.092900,1.092900,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,48.21,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_083,CO2,623,49.7,total,NaCl,1.1019,,1.101900,1.101900,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,58.90,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_084,CO2,623,64.3,total,NaCl,1.1019,,1.101900,1.101900,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,58.90,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_085,CO2,621,95,total,NaCl,1.1019,,1.101900,1.101900,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,58.90,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_086,CO2,621,82.5,total,NaCl,1.1019,,1.101900,1.101900,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,58.90,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_087,CO2,618,185,total,NaCl,1.1019,,1.101900,1.101900,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,58.90,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_088,CO2,587,81.5,total,NaCl,1.09069,,1.090690,1.090690,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,70.94,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_089,CO2,583,116,total,NaCl,1.09069,,1.090690,1.090690,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,70.94,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_090,CO2,583,167.1,total,NaCl,1.09069,,1.090690,1.090690,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,70.94,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_091,CO2,583,207.2,total,NaCl,1.09069,,1.090690,1.090690,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,70.94,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_092,CO2,581,243.5,total,NaCl,1.09069,,1.090690,1.090690,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,70.94,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_093,CO2,553,41.4,total,NaCl,1.08295,,1.082950,1.082950,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,79.62,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
CO2_gehriglentzfranck1986_co2_094,CO2,558,52.5,total,NaCl,1.08295,,1.082950,1.082950,0.000000,0.000000,0.000000,0.000000,gehriglentzfranck1986_co2,"Gehrig, Lentz & Franck (1986)",synthetic_visual,,,79.62,"mol% CO2 (fixed nominal composition of the isopleth; salt-bearing basis, H2O+NaCl+CO2=100%)"
